Palabras de 3 caracteres
Casos encontrados: 27
Simbolo = BAAAABC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BAAAABB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = BCCBCBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCABCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBCBABC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBCACA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBBBBAA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ACCACAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBBBBAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACCACAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBCCBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBABBCB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BABAABC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABAABA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABAABB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CABCBBB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = CABCBBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CACCABC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBCCAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BAAAAAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AAABCAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBCCAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBCABC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBBCCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBBCCCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACABAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBABBBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACABAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBABBBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCBAAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCCCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCCCCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBCBAAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BABAACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACBCCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACBCCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CACCCAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBCCBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBCCBC  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = CABCBCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CABCBCB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AAABCBB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CACCACB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AACCBCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AACCBCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCAACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCAACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCACCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCBBCBC  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = ACBBBAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBBCBB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = CCBBCBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BAABACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BAABACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAACCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBCCCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBCCCC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AACCBBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACBBBCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACCBAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBBCAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CABCBAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACBBBBC  cantidad de apariciones = 4.0   probabilidad = 0.0028011204481792717  Cantidad informacion = 5.350145672323987 unidades de orden 3
Simbolo = CABCBAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCBBCAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACCBAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCBBCAA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BACCBAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CABCBAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBABAAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CABAAAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBACAAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBABAAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCAAAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCABCCB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ABCAAAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCABCCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AABCBBC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BACCBBC  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = BAABAAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBAAACA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCBCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AABCBBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCBCCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AABCBBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BAABAAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCACAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCACAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCACAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACCBBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAACAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBACABB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCBACAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCBACAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCBACAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBABCAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCAABC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBABCAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ABCAABB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABCAABA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BBAAAAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBABCAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBBCCA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = AABCBCB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCBBCCC  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = CCBBCCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACCBCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACCBCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBACACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAACBB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = AAACBAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAABBB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = CBAABBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CACAABB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BAABCBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBAACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BAABCBB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ABAABBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBAACB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = CCBBACB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = ABBAABA  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = CCBAACA  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCBAACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABAABCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBACCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBACBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCACABB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCACABC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BABBCCB  cantidad de apariciones = 5.0   probabilidad = 0.0035014005602240898  Cantidad informacion = 5.1470316587489755 unidades de orden 3
Simbolo = BABBCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBACBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACAABB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAABAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBAABAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CACAACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACCCAAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BAABCAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABAABAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCBBCC  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = BCCBBCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBAABA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBAABBB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ACCCCAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBAABBC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ACCBBCC  cantidad de apariciones = 4.0   probabilidad = 0.0028011204481792717  Cantidad informacion = 5.350145672323987 unidades de orden 3
Simbolo = ACCBBCB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CABBAAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCBACCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBACCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBACCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CACACCC  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = ABACCCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CACACCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CACACCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCCABCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCCABCB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BACAAAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCBBBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCBBBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBAABCC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBAABCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACACAAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CBCABCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABABAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BABBCAB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = CCCABBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBABBAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCCABBC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCBBAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBBABB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = BAABCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBBABA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBBABC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ACACCBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCCBBAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACACCAC  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
Simbolo = ACACABC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBAACC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ABBAACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBACAA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBACAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCBACAC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABBCBA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BABBCBB  cantidad de apariciones = 3.0   probabilidad = 0.0021008403361344537  Cantidad informacion = 5.612005179466903 unidades de orden 3
Simbolo = AAABCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCACACA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BCACACB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = ACACCCA  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCCABAB  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = BBBCABC  cantidad de apariciones = 1.0   probabilidad = 7.002801120448179E-4  Cantidad informacion = 6.612005179466903 unidades de orden 3
Simbolo = CCCBCAB  cantidad de apariciones = 2.0   probabilidad = 0.0014005602240896359  Cantidad informacion = 5.981075425895445 unidades de orden 3
